week_start,week_end,target_price_median,target_price_mean,target_price_last,target_price_min,target_price_max,target_last_year_price_mean,target_mom_pct_mean,obs_days,valid_days,missing_ratio,target_source,target_status,is_source_gap,is_holiday_gap,is_boundary_week,target_notes,month_key,month_to_week_method,is_monthly_carried,nat_price_reference_date,nat_hog_price_weekly,nat_corn_price_weekly,nat_soymeal_price_weekly,nat_piglet_price_weekly,nat_feed_price_weekly,nat_price_source,nat_price_date_role,monthly_breeding_sow_inventory,monthly_breeding_sow_inventory_mom,monthly_breeding_sow_inventory_yoy,monthly_hog_exfarm_price,monthly_hog_exfarm_price_mom,monthly_hog_exfarm_price_yoy,monthly_report_publish_date,monthly_core_validation_flag,monthly_core_validation_notes,monthly_hog_inventory_mom_pct,monthly_hog_inventory_yoy_pct,monthly_scs_breeding_sow_inventory_mom_pct,monthly_scs_breeding_sow_inventory_yoy_pct,monthly_scs_validation_flag,monthly_scs_validation_notes,nat_feature_available,monthly_feature_available,target_price_model,imputed_flag,imputation_method,imputation_scope,target_log_price,target_pct_change_1w,target_pct_change_4w,target_yoy_52w,target_ma_4w,target_ma_12w,target_volatility_4w,target_volatility_12w,spread_vs_nat_hog,ratio_vs_corn,ratio_vs_soymeal,event_asf,month_no,week_of_year
2018-04-23,2018-04-29,9.88,9.896,9.92,9.83,9.98,14.581999999999999,-0.0032199999999999998,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-04,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.008,-0.015,-0.014,-0.021,ok,,False,True,9.88,False,,,2.2905125117597764,0.003045685279187804,-0.007284601858829398,-0.3232876712328766,9.88375,11.223958333333334,0.01670916013228079,0.05698268494236438,,,,0,4,17
2018-04-30,2018-05-06,9.7,9.766666666666666,9.6,9.6,10.0,14.286666666666667,-0.0031333333333333335,4,3,0.5714,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window,2018-04,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.008,-0.015,-0.014,-0.021,ok,,False,True,9.7,False,,,2.272125885509337,-0.018218623481781493,-0.010708822029576792,-0.32049036777583184,9.8575,10.998958333333334,0.01765666603664037,0.05317352581069714,,,,0,4,18
2018-05-07,2018-05-13,10.0,10.0,10.0,10.0,10.0,14.6,-0.0031,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2018-05,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.019,-0.02,-0.025,-0.039,ok,,False,True,10.0,False,,,2.302585092994046,0.030927835051546504,0.0,-0.28057553956834536,9.8575,10.748958333333334,0.02252837436103863,0.05137390255408014,,,,0,5,19
2018-05-14,2018-05-20,9.815000000000001,9.8325,9.8,9.8,9.9,13.52,-0.002725,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-05,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.019,-0.02,-0.025,-0.039,ok,,False,True,9.815000000000001,False,,,2.2839118277284247,-0.01849999999999985,-0.0035532994923858086,-0.2675373134328357,9.848749999999999,10.471041666666666,0.023367295689624087,0.050402055405554036,,,,0,5,20
2018-05-21,2018-05-27,10.6,10.597142857142858,11.0,9.99,11.5,13.209999999999999,-0.0019714285714285715,7,7,0.0,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-05,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.019,-0.02,-0.025,-0.039,ok,,False,True,10.6,False,,,2.3608540011180215,0.07997962302598038,0.0728744939271253,-0.20895522388059706,10.02875,10.221041666666666,0.047086599393230746,0.05647668268442151,,,,0,5,21
2018-05-28,2018-06-03,11.0,11.012857142857143,10.9,10.9,11.2,12.59,-0.0012428571428571428,7,7,0.0,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-05,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.019,-0.02,-0.025,-0.039,ok,,False,True,11.0,False,,,2.3978952727983707,0.037735849056603765,0.13402061855670122,-0.13043478260869568,10.35375,10.158541666666666,0.04035341904731331,0.044825832300203615,,,,0,5,22
2018-06-04,2018-06-10,11.16,11.11,11.18,10.94,11.2,12.966666666666667,-0.0014166666666666668,6,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-06,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.012,-0.018,-0.013,-0.029,ok,,False,True,11.16,False,,,2.412335956953165,0.014545454545454639,0.1160000000000001,-0.1497142857142857,10.64375,10.155208333333333,0.04138907885145986,0.04303059919003952,,,,0,6,23
2018-06-11,2018-06-17,11.4,11.37142857142857,11.58,11.08,11.58,13.797142857142857,-0.001757142857142857,7,7,0.0,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-06,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.012,-0.018,-0.013,-0.029,ok,,False,True,11.4,False,,,2.4336133554004498,0.021505376344086002,0.16148751910341308,-0.1718125681075191,11.040000000000001,10.263541666666667,0.02934715704917349,0.02993175398149535,,,,0,6,24
2018-06-18,2018-06-24,11.375,11.344999999999999,11.37,11.25,11.4,13.538333333333334,-0.0016333333333333332,6,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-06,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.012,-0.018,-0.013,-0.029,ok,,False,True,11.375,False,,,2.431417964837014,-0.002192982456140413,0.07311320754716988,-0.16360294117647056,11.23375,10.382083333333334,0.016547311520181917,0.02918915318246784,,,,0,6,25
2018-06-25,2018-07-01,11.39,11.401666666666666,11.35,11.28,11.6,13.938333333333333,-0.0018166666666666667,7,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-06,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.012,-0.018,-0.013,-0.029,ok,,False,True,11.39,False,,,2.432735777459091,0.0013186813186814028,0.035454545454545405,-0.18057553956834527,11.33125,10.514166666666666,0.01112433504766422,0.028218070163659906,,,,0,6,26
2018-07-02,2018-07-08,11.635,11.711666666666666,12.0,11.45,12.0,13.991666666666667,-0.0016333333333333332,6,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-07,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.008,-0.02,-0.019,-0.04,ok,,False,True,11.635,False,,,2.454017796754255,0.021510096575943827,0.04256272401433692,-0.174822695035461,11.45,10.650416666666667,0.012750738136520438,0.02825834677111405,,,,0,7,27
2018-07-09,2018-07-15,12.4,12.386666666666665,12.4,12.13,12.75,13.938333333333333,-0.0011,6,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-07,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.008,-0.02,-0.019,-0.04,ok,,False,True,12.4,False,,,2.517696472610991,0.0657498925655351,0.08771929824561409,-0.11428571428571421,11.7,10.862916666666669,0.03123384353857768,0.030496208614416726,,,,0,7,28
2018-07-16,2018-07-22,12.6,12.594,13.0,12.2,13.0,13.95,-0.00098,6,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-07,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.008,-0.02,-0.019,-0.04,ok,,False,True,12.6,False,,,2.533696813957432,0.016129032258064502,0.10769230769230775,-0.08695652173913049,12.00625,11.089583333333335,0.0277289949148043,0.03007434980134479,,,,0,7,29
2018-07-23,2018-07-29,13.4,13.4,13.4,13.4,13.4,13.8,-0.0003,2,1,0.8571,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2018-07,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.008,-0.02,-0.019,-0.04,ok,,False,True,13.4,False,,,2.5952547069568657,0.06349206349206349,0.17647058823529416,-0.01831501831501814,12.50875,11.397916666666667,0.026550557505118536,0.029665990632774544,,,,0,7,30
2018-07-30,2018-08-05,13.7,13.633333333333333,13.7,13.4,13.8,14.256666666666668,-0.0004333333333333333,4,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2018-07,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.008,-0.02,-0.019,-0.04,ok,,False,True,13.7,False,,,2.617395832834079,0.02238805970149249,0.17748173614095397,-0.03180212014134287,13.025,11.706249999999999,0.026330507336125845,0.02968350955156433,,,,0,7,31
2018-08-06,2018-08-12,14.065,14.0825,14.1,14.0,14.2,14.2475,-0.0001,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-08,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.003,-0.024,-0.011,-0.048,ok,,False,True,14.065,False,,,2.64368944194182,0.026642335766423386,0.1342741935483871,-0.023263888888888973,13.44125,12.060416666666667,0.021327802920083287,0.026032892288116533,,,,1,8,32
2018-08-13,2018-08-19,13.9,13.683333333333332,13.1,13.1,14.05,14.346666666666666,-0.00046666666666666666,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2018-08,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.003,-0.024,-0.011,-0.048,ok,,False,True,13.9,False,,,2.631888840136646,-0.011731247778172693,0.10317460317460325,-0.047945205479452024,13.76625,12.335416666666667,0.030768958981023137,0.023610506387765542,,,,1,8,33
2018-08-20,2018-08-26,13.465,13.465,13.43,13.43,13.5,14.5,-0.0007,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2018-08,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.003,-0.024,-0.011,-0.048,ok,,False,True,13.465,False,,,2.6000937262635624,-0.03129496402877696,0.004850746268656669,-0.09173693086003365,13.782499999999999,12.540833333333333,0.027803019409919673,0.02776243409345117,,,,1,8,34
2018-08-27,2018-09-02,13.375,13.4,13.25,13.0,13.8,14.538333333333334,-0.0007833333333333334,6,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-08,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.003,-0.024,-0.011,-0.048,ok,,False,True,13.375,False,,,2.59338729278207,-0.0066839955440030074,-0.02372262773722622,-0.07758620689655171,13.70125,12.725416666666666,0.024072495540611905,0.028619766258713417,,,,1,8,35
2018-09-03,2018-09-09,13.6,13.533333333333333,13.6,13.4,13.6,14.676666666666668,-0.0007666666666666667,3,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2018-09,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,0.008,-0.018,-0.003,-0.048,ok,,False,True,13.6,False,,,2.6100697927420065,0.016822429906542036,-0.03306078919303235,-0.07482993197278909,13.585,12.90875,0.01978438286527895,0.02856333893928893,,,,1,9,36
2018-09-10,2018-09-16,13.1,13.1,13.0,13.0,13.2,14.35,-0.0008500000000000001,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2018-09,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,0.008,-0.018,-0.003,-0.048,ok,,False,True,13.1,False,,,2.5726122302071057,-0.03676470588235292,-0.05755395683453246,-0.08391608391608396,13.384999999999998,13.0525,0.024630407593746788,0.03201033666843719,,,,1,9,37
2018-09-17,2018-09-23,,,,,,,,0,0,1.0,soozhu_henan_hog_daily,empty_week,True,False,False,week_missing,2018-09,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,0.008,-0.018,-0.003,-0.048,ok,,False,True,12.1,True,linear_between_adjacent_weeks,target_price_model,2.4932054526026954,-0.07633587786259544,-0.10137393241737835,-0.147887323943662,13.04375,13.111666666666666,0.040233397158332636,0.04101463105307612,,,,1,9,38
2018-09-24,2018-09-30,11.1,11.1,11.1,11.1,11.1,14.05,-0.0021,1,1,0.8571,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2018-09,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,0.008,-0.018,-0.003,-0.048,ok,,False,True,11.1,False,,,2.4069451083182885,-0.08264462809917361,-0.17009345794392527,-0.2183098591549295,12.475,13.067083333333334,0.04578426977033906,0.04784580965010699,,,,1,9,39
2018-10-01,2018-10-07,12.2,12.2,13.0,11.4,13.0,14.05,-0.0013,2,2,0.7143,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window,2018-10,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,,,,,,,False,False,12.2,False,,,2.501435951739211,0.09909909909909898,-0.10294117647058831,-0.14084507042253525,12.125,13.050416666666665,0.0846452559536797,0.05289492580119152,,,,1,10,40
2018-10-08,2018-10-14,12.3,12.385714285714286,12.22,12.0,12.9,14.035714285714286,-0.0011857142857142858,7,7,0.0,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-10,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,,,,,,,False,False,12.3,False,,,2.509599262378372,0.00819672131147553,-0.061068702290076216,-0.12142857142857133,11.925,13.025416666666667,0.08539572941133802,0.05272332194758526,,,,1,10,41
2018-10-15,2018-10-21,12.1,12.071428571428571,11.75,11.75,12.4,13.934285714285716,-0.0013428571428571428,7,7,0.0,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-10,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,,,,,,,False,False,12.1,False,,,2.4932054526026954,-0.016260162601626105,0.0,-0.12949640287769792,11.925,12.917083333333332,0.0751991639561139,0.0487695750506188,,,,1,10,42
2018-10-22,2018-10-28,11.850000000000001,11.875,11.82,11.8,12.0,13.9175,-0.001475,7,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-10,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,,,,,,,False,False,11.850000000000001,False,,,2.47232786758114,-0.02066115702479321,0.06756756756756777,-0.14748201438848918,12.1125,12.762916666666667,0.055800093756763404,0.047957321642441486,,,,1,10,43
2018-10-29,2018-11-04,12.31,13.08,12.31,11.93,15.0,13.833333333333334,-0.0005333333333333334,7,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2018-10,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,,,,,,,False,False,12.31,False,,,2.510411940196362,0.03881856540084372,0.00901639344262306,,12.14,12.616666666666667,0.02732441835055999,0.04894408840787005,,,,1,10,44
2018-11-05,2018-11-11,11.73,11.733333333333334,11.73,11.61,11.86,13.950000000000001,-0.0015666666666666667,7,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2018-11,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.007,-0.029,-0.013,-0.069,ok,,False,True,11.73,False,,,2.462149662665384,-0.04711616571892774,-0.04634146341463419,,11.9975,12.435833333333335,0.036087406432303036,0.050112905469629,,,,1,11,45
2018-11-12,2018-11-18,11.495,11.62,10.76,10.76,12.73,13.9925,-0.001675,7,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-11,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.007,-0.029,-0.013,-0.069,ok,,False,True,11.495,False,,,2.441912158215145,-0.020034100596760585,-0.050000000000000044,,11.84625,12.271666666666667,0.036308803596758504,0.049841873869046545,,,,1,11,46
2018-11-19,2018-11-25,10.54,10.55,10.59,10.43,10.67,14.116,-0.00252,7,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-11,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.007,-0.029,-0.013,-0.069,ok,,False,True,10.54,False,,,2.355177543113216,-0.08307959982601132,-0.11054852320675124,-0.2577464788732394,11.518749999999999,12.035416666666668,0.05140453839436096,0.0538259655512528,,,,1,11,47
2018-11-26,2018-12-02,11.25,11.153333333333334,11.25,10.94,11.27,14.433333333333332,-0.0022666666666666664,7,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2018-11,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.007,-0.029,-0.013,-0.069,ok,,False,True,11.25,False,,,2.4203681286504293,0.06736242884250476,-0.08610885458976447,-0.2227979274611399,11.25375,11.839583333333335,0.06414686779688282,0.058592753297772714,,,,1,11,48
2018-12-03,2018-12-09,11.28,11.32,11.24,11.24,11.47,15.041666666666666,-0.0024833333333333335,7,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-12,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.037,-0.048,-0.023,-0.083,ok,,False,True,11.28,False,,,2.423031246069913,0.002666666666666595,-0.038363171355498826,-0.2578947368421053,11.14125,11.687916666666668,0.06211480031380518,0.05831226597563246,,,,1,12,49
2018-12-10,2018-12-16,11.03,10.99,10.98,10.46,11.26,14.934000000000001,-0.00262,7,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-12,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.037,-0.048,-0.023,-0.083,ok,,False,True,11.03,False,,,2.400618833265411,-0.022163120567375905,-0.040452370595911225,-0.2646666666666667,11.025,11.59875,0.06225815048873865,0.0547694680919138,,,,1,12,50
2018-12-17,2018-12-23,10.985,10.995,10.89,10.55,11.4,14.993333333333332,-0.00265,7,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-12,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.037,-0.048,-0.023,-0.083,ok,,False,True,10.985,False,,,2.3965307058365735,-0.004079782411604671,0.042220113851992425,-0.2676666666666667,11.13625,11.589166666666666,0.03904420061251085,0.049231844557869324,,,,1,12,51
2018-12-24,2018-12-30,10.97,10.918000000000001,11.0,10.67,11.14,15.01,-0.00272,7,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,,2018-12,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.037,-0.048,-0.023,-0.083,ok,,False,True,10.97,False,,,2.395164274287139,-0.001365498406918464,-0.02488888888888885,-0.27350993377483435,11.06625,11.486666666666666,0.010974238046737006,0.0381953047308352,,,,1,12,52
2018-12-31,2019-01-06,11.5,11.346666666666666,11.57,10.97,11.57,15.216666666666667,-0.002533333333333333,7,3,0.5714,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2018-12,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.037,-0.048,-0.023,-0.083,ok,,False,True,11.5,False,,,2.4423470353692043,0.048313582497721,0.019503546099290947,-0.24342105263157887,11.12125,11.42,0.03020341728047306,0.0413784470590361,,,,1,12,1
2019-01-07,2019-01-13,11.22,11.224,11.22,10.96,11.48,15.546000000000001,-0.00278,7,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,,2019-01,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.057,-0.1262,-0.0356,-0.1475,ok,,False,True,11.22,False,,,2.4176979000945504,-0.024347826086956514,0.017225747960109006,-0.29874999999999996,11.16875,11.346666666666666,0.03087488782872693,0.04164707590216938,,,,1,1,2
2019-01-14,2019-01-20,10.47,10.553999999999998,10.2,10.2,10.94,15.156,-0.00304,7,5,0.2857,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window,2019-01,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.057,-0.1262,-0.0356,-0.1475,ok,,False,True,10.47,False,,,2.3485140248824456,-0.0668449197860963,-0.04688211197086922,-0.30199999999999994,11.04,11.231666666666667,0.04798516872248929,0.045163620359551286,,,,1,1,3
2019-01-21,2019-01-27,10.18,10.16,10.0,9.97,10.35,14.830000000000002,-0.0031600000000000005,7,5,0.2857,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window,2019-01,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.057,-0.1262,-0.0356,-0.1475,ok,,False,True,10.18,False,,,2.3204250111223765,-0.02769818529130863,-0.07201458523245219,-0.3144781144781146,10.842500000000001,11.054166666666665,0.04801791721973149,0.04273457011862717,,,,1,1,4
2019-01-28,2019-02-03,10.34,10.313333333333333,10.4,10.2,10.4,14.276666666666666,-0.002766666666666667,6,3,0.5714,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window,2019-01,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.057,-0.1262,-0.0356,-0.1475,ok,,False,True,10.34,False,,,2.336019869080283,0.015717092337917515,-0.10086956521739132,-0.24110091743119266,10.5525,10.938333333333333,0.0337345823639697,0.04227063429043828,,,,1,1,5
2019-02-04,2019-02-10,,,,,,,,1,0,1.0,soozhu_henan_hog_daily,empty_week,True,True,False,week_missing; holiday_window,2019-02,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.054,-0.166,-0.05,-0.191,ok,,False,True,10.7325,True,linear_between_adjacent_weeks,target_price_model,2.3732765211165785,0.03795938104448737,-0.043449197860962574,-0.13447580645161294,10.430625000000001,10.874791666666667,0.04656842268446447,0.04424214382110947,,,,1,2,6
2019-02-11,2019-02-17,11.125,11.1125,10.6,10.6,11.6,12.925,-0.0014,6,4,0.4286,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window,2019-02,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.054,-0.166,-0.05,-0.191,ok,,False,True,11.125,False,,,2.409194828052304,0.03657116235732594,0.06255969436485187,-0.14423076923076927,10.594375,10.923541666666667,0.03062935709188637,0.03804434024062949,,,,1,2,7
2019-02-18,2019-02-24,11.79,11.729999999999999,11.79,11.6,11.8,12.583333333333334,-0.0006333333333333333,6,3,0.5714,soozhu_henan_hog_daily,partial_week,False,True,False,sparse_week; holiday_window,2019-02,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.054,-0.166,-0.05,-0.191,ok,,False,True,11.79,False,,,2.4672517145492794,0.05977528089887629,0.15815324165029465,-0.10342205323193909,10.996875,10.968541666666667,0.017997748418029588,0.036964597268764,,,,1,2,8
2019-02-25,2019-03-03,11.559999999999999,11.559999999999999,11.54,11.54,11.58,13.475,-0.0011,6,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2019-02,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.054,-0.166,-0.05,-0.191,ok,,False,True,11.559999999999999,False,,,2.4475508632442313,-0.019508057675996615,0.11798839458413912,-0.15000000000000002,11.301874999999999,10.991875,0.033849575284246876,0.037615406917427506,,,,1,2,9
2019-03-04,2019-03-10,14.7,14.089999999999998,16.13,12.0,16.13,11.28,0.00252,7,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,,2019-03,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.012,-0.188,-0.023,-0.21,ok,,False,True,14.7,False,,,2.6878474937846906,0.2716262975778547,0.3696715583508037,0.25106382978723407,12.29375,11.297708333333333,0.12742976512669887,0.08532188889388201,,,,1,3,10
2019-03-11,2019-03-17,14.8,14.986666666666666,15.7,14.73,15.7,10.674999999999999,0.004066666666666666,7,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,,2019-03,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.012,-0.188,-0.023,-0.21,ok,,False,True,14.8,False,,,2.6946271807700692,0.006802721088435382,0.3303370786516855,0.3214285714285716,13.2125,11.615625,0.13214757838911245,0.08501675643182999,,,,1,3,11
2019-03-18,2019-03-24,15.3,15.385,15.27,15.1,15.84,10.09,0.005225,5,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,,2019-03,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.012,-0.188,-0.023,-0.21,ok,,False,True,15.3,False,,,2.72785282839839,0.03378378378378377,0.2977099236641223,0.5148514851485149,14.09,11.976458333333333,0.13407710966428407,0.08451392409222443,,,,1,3,12
2019-03-25,2019-03-31,14.9,14.9,14.8,14.8,15.0,9.8,0.0052,6,2,0.7143,soozhu_henan_hog_daily,partial_week,False,False,False,sparse_week,2019-03,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.012,-0.188,-0.023,-0.21,ok,,False,True,14.9,False,,,2.7013612129514133,-0.02614379084967322,0.2889273356401385,0.4971112785732228,14.925,12.259791666666667,0.13563811478500884,0.08585090846422168,,,,1,3,13
2019-04-01,2019-04-07,15.085,15.166666666666666,14.9,14.9,15.8,9.951666666666666,0.00525,7,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,,2019-04,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.029,-0.208,-0.025,-0.223,ok,,False,True,15.085,False,,,2.7137008726110246,0.01241610738255039,0.02619047619047632,0.5385007649158593,15.021250000000002,12.581875000000002,0.02479871980341764,0.08458390864021396,,,,1,4,14
2019-04-08,2019-04-14,14.715,14.826666666666668,14.8,14.4,15.6,10.023333333333333,0.0048,6,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,,2019-04,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.029,-0.208,-0.025,-0.223,ok,,False,True,14.715,False,,,2.6888673816854363,-0.02452767649983434,-0.005743243243243268,0.47150000000000003,15.0,12.935625000000002,0.02930079484340525,0.08108585012181645,,,,1,4,15
2019-04-15,2019-04-21,14.52,14.463333333333333,14.6,14.16,14.7,9.971666666666666,0.004516666666666666,6,6,0.1429,soozhu_henan_hog_daily,complete_week,False,False,False,,2019-04,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.029,-0.208,-0.025,-0.223,ok,,False,True,14.52,False,,,2.67552700939665,-0.013251783893985736,-0.050980392156862786,0.4741116751269032,14.805,13.297291666666666,0.01781036913525313,0.0802314396937045,,,,1,4,16
2019-04-22,2019-04-28,14.7,14.648571428571428,14.2,14.2,14.88,9.845714285714285,0.004885714285714286,7,7,0.0,soozhu_henan_hog_daily,complete_week,False,False,False,,2019-04,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.029,-0.208,-0.025,-0.223,ok,,False,True,14.7,False,,,2.6878474937846906,0.012396694214876103,-0.0134228187919464,0.4878542510121455,14.754999999999999,13.660625000000001,0.018646008337443724,0.08030066039740678,,,,1,4,17
2019-04-29,2019-05-05,14.69,14.738,14.8,14.6,15.0,9.703999999999999,0.00518,6,5,0.2857,soozhu_henan_hog_daily,complete_week,False,True,False,holiday_window,2019-04,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.029,-0.208,-0.025,-0.223,ok,,False,True,14.69,False,,,2.6871669901857858,-0.0006802721088434716,-0.02618495193901238,0.5144329896907216,14.65625,13.990416666666668,0.01593253481878056,0.08082716723910288,,,,1,4,18
2019-05-06,2019-05-12,14.4,14.376,14.23,13.87,14.71,9.806000000000001,0.004679999999999999,5,5,0.2857,soozhu_henan_hog_daily,complete_week,False,False,False,,2019-05,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.042,-0.229,-0.041,-0.239,ok,,False,True,14.4,False,,,2.667228206581955,-0.019741320626276315,-0.021406727828746197,0.43999999999999995,14.5775,14.263333333333334,0.01421614118297174,0.08198076629148418,,,,1,5,19
2019-05-13,2019-05-19,14.985,15.01,14.8,14.8,15.27,9.7675,0.00535,4,4,0.4286,soozhu_henan_hog_daily,complete_week,False,False,False,,2019-05,calendar_month_flat_fill,True,,,,,,,,,,,,,,,,,,-0.042,-0.229,-0.041,-0.239,ok,,False,True,14.985,False,,,2.7070497007686263,0.04062499999999991,0.03202479338842967,0.5267447784004073,14.693750000000001,14.529583333333333,0.025354549286377537,0.08141423697299573,,,,1,5,20
